page_id,entity_id,entity_label,vol,page,seq
Pag166260,Reg002358,"Med en Deel Sparebøsser, solgte paa en Bazar under Krigen 1864 til daglig Indsamling for de Udcommanderedes Koner og Børn",VI,18,3314
Pag166280,Reg002358,"Med en Deel Sparebøsser, solgte paa en Bazar under Krigen 1864 til daglig Indsamling for de Udcommanderedes Koner og Børn",VI,73,3315
Pag166300,Reg000088,*»Med Snillets Blik Du Orienten saae -« (Dedikation 9.7.1857 i Miss Julia Pardoe's Eksemplar af »To be or not to bee«),IV,263,3316
Pag166320,Reg002356,Med Prindsesse Dagmars Portrait,VI,138,3317
Pag166340,Reg000087,*»Med Skaaler er Bordet dænget -« (Rosenvænget 25.6.1867),VII,310,3318
Pag166360,Reg000089,"*»Med Weyse, Kuhlau, Hartmann og med Gade -« (Dedikation til Asger Hammerich i et Eksemplar af Nye Eventyr og Historier 2. Række 3. Bind 1865)",VI,326,3319
Pag166380,Reg003658,"»Min søde Brud, min unge Viv -«, 
se: Langelandsk Folkemelodi",,,3320
Pag166400,Reg003659,»Min søde lille Marie paa Petershøi« (Brev 26.6.1869 til lille Marie Henriques),VIII,224,3321
Pag166420,Reg002410,Miraklet,X,401,3322
Pag166440,Reg002410,Miraklet,X,419,3323
Pag166460,Reg002410,Miraklet,X,420,3324
Pag166480,Reg002414,Mit Barndoms Hjem,X,413,3325
Pag166500,Reg002414,Mit Barndoms Hjem,X,424,3326
Pag166520,Reg002414,Mit Barndoms Hjem,X,425,3327
Pag166540,Reg002414,Mit Barndoms Hjem,X,434,3328
Pag166560,Reg000091,*»Mosrosen er nok værd at see -« (Cette 3.9.1862),V,210,3329
Pag166580,Reg000010,*Musikdirecteur W. Rübner (»Din Vugge-Gjænge blev sat i Gang -«) (Holsteinborg 15.8.1867),VII,331,3330
Pag166600,Reg000093,*»Naar jeg ta'er Ordet atter -« (lmprovisation til Frk. Charlotte Phister 22.4.1869),VIII,201,3331
Pag166620,Reg000094,"*»Naar, om Gud vil, snart jeg vandrer -« (I Fru O'Neills Album 9.8.1866)",VII,162,3332
Pag166640,Reg000092,*»Naar Sprogets Dør imellem sagde: »Stop!« -« (30.8.1847),III,264,3333
Pag166660,Reg002495,Negerkongens Datter (Mulatten),II,35,3334
Pag166680,Reg000123,9de Mai 1861. Sang sunget ved en Foraarsfest [for Johan Bravo] i Rom,V,36,3335
Pag166700,Reg000123,9de Mai 1861. Sang sunget ved en Foraarsfest [for Johan Bravo] i Rom,V,41,3336
Pag166720,Reg000123,9de Mai 1861. Sang sunget ved en Foraarsfest [for Johan Bravo] i Rom,V,43,3337
Pag166740,Reg000123,9de Mai 1861. Sang sunget ved en Foraarsfest [for Johan Bravo] i Rom,V,44,3338
Pag166760,Reg002568,Nytaarsmorgen,IV,398,3339
Pag166780,Reg000095,*»O Als er ret en Perle fiin -« (Augustenborg 24.9.1844),II,445,3340
Pag166800,Reg003589,tOberst Læssøe,III,419,3341
Pag166820,Reg003589,tOberst Læssøe,III,420,3342
Pag166840,Reg003589,tOberst Læssøe,III,422,3343
Pag166860,Reg002588,Odense,X,399,3344
Pag166880,Reg002588,Odense,X,400,3345
Pag166900,Reg002588,Odense,X,401,3346
Pag166920,Reg002588,Odense,X,402,3347
Pag166940,Reg002588,Odense,X,403,3348
Pag166960,Reg002588,Odense,X,405,3349
Pag166980,Reg002588,Odense,X,407,3350
Pag167000,Reg002588,Odense,X,418,3351
Pag167020,Reg002601,Oldingen,X,248,3352
Pag167040,Reg002601,Oldingen,X,251,3353
Pag167060,Reg002601,Oldingen,X,257,3354
Pag167080,Reg002601,Oldingen,X,265,3355
Pag167100,Reg002601,Oldingen,X,277,3356
Pag167120,Reg002601,Oldingen,X,279,3357
Pag167140,Reg002601,Oldingen,X,324,3358
Pag167160,Reg000097,*»Over det luftblaa lysende Vand -«,II,257,3359
Pag167180,Reg000096,*»Over Emilie-Kilde to Roser groe -« (Indskrift 1.5.1869 paa Vifte til Frk. Suhr),VIII,204,3360
Pag167200,Reg000096,*»Over Emilie-Kilde to Roser groe -« (Indskrift 1.5.1869 paa Vifte til Frk. Suhr),VIII,205,3361
Pag167220,Reg002639,"Paa Andreas Ludvigs Brandt's og Debora Petronella Brandt's Sølvbryllup. Amsterdam, den 9. Mai 1869",VIII,200,3362
Pag167240,Reg002639,"Paa Andreas Ludvigs Brandt's og Debora Petronella Brandt's Sølvbryllup. Amsterdam, den 9. Mai 1869",VIII,201,3363
Pag167260,Reg002639,"Paa Andreas Ludvigs Brandt's og Debora Petronella Brandt's Sølvbryllup. Amsterdam, den 9. Mai 1869",VIII,209,3364
Pag167280,Reg002640,Paa Balletskolen den 18de Februar 1862 (Vise til et Teaterbal),V,145,3365
Pag167300,Reg003662,"»Paa Eventyrtræet groe Blomst og Frugt -« (Verslinier, dateret 5. Februar 1872, paa Grevinde Wanda Danneskiold-Samsøes Skærmbræt paa Holsteinborg)",IX,212,3366
Pag167320,Reg003662,"»Paa Eventyrtræet groe Blomst og Frugt -« (Verslinier, dateret 5. Februar 1872, paa Grevinde Wanda Danneskiold-Samsøes Skærmbræt paa Holsteinborg)",IX,213,3367
Pag167340,Reg003662,"»Paa Eventyrtræet groe Blomst og Frugt -« (Verslinier, dateret 5. Februar 1872, paa Grevinde Wanda Danneskiold-Samsøes Skærmbræt paa Holsteinborg)",IX,214,3368
Pag167360,Reg000098,*»Paa Holsteinborg Juletræet staaer -« (26.12.1865),VI,349,3369
Pag167380,Reg000099,*»Paa Jernbane Flugt -« (22.7.1851),IV,49,3370
Pag167400,Reg000011,"*Paa Jurabjergene (»Hen ad Bjerge, gjennem Bjerge -«)",VII,284,3371
Pag167420,Reg000011,"*Paa Jurabjergene (»Hen ad Bjerge, gjennem Bjerge -«)",VII,285,3372
Pag167440,Reg002643,Paa Nytaarsmorgen (»Du Evighedens Gaade -«),VII,1,3373
Pag167460,Reg002643,Paa Nytaarsmorgen (»Du Evighedens Gaade -«),VII,4,3374
Pag167480,Reg002643,Paa Nytaarsmorgen (»Du Evighedens Gaade -«),VII,5,3375
Pag167500,Reg003663,»Paa Ungdommens friske Rosenblad -« (Vers-Vignet som Indledning til Robert Watt: »lgjennem Europa«),VI,299,3376
Pag167520,Reg003663,»Paa Ungdommens friske Rosenblad -« (Vers-Vignet som Indledning til Robert Watt: »lgjennem Europa«),VII,2,3377
Pag167540,Reg003664,"»Pandebeen, Øiesteen« o.s.v., en Sang for de Smaa",III,180,3378
Pag167560,Reg002701,Poesien,III,407,3379
Pag167580,Reg002701,Poesien,V,124,3380
Pag167600,Reg002701,Poesien,VIII,65,3381
Pag167620,Reg002701,Poesien,X,10,3382
Pag167640,Reg000012,"*Preussen (»Ja, Preussen var et deiligt Land -«) (Skyggebilleder)",I,112,3383
Pag167660,Reg003666,"»Program« (»Det er et Carnevale!«) [Prolog til Fastelavnsfesten hos Grosserer Melchior 16.2.1874, Fru Melchiors Fødsebdag]",X,215,3384
Pag167680,Reg003666,"»Program« (»Det er et Carnevale!«) [Prolog til Fastelavnsfesten hos Grosserer Melchior 16.2.1874, Fru Melchiors Fødsebdag]",X,216,3385
Pag167700,Reg003553,[Prolog til en Dilettantforestilling paa Basnæs 5.1.1865],VI,176,3386
Pag167720,Reg003552,[Prolog til en Dilettantforestilling 14.3.1872 hos Godsejer Jacob Scavenius],IX,236,3387
Pag167740,Reg003552,[Prolog til en Dilettantforestilling 14.3.1872 hos Godsejer Jacob Scavenius],IX,238,3388
Pag167760,Reg003554,[Prolog til en Forestilling paa Hofteatret i det velgørende Selskab Fylla 9.3.1851],IV,18,3389
Pag167780,Reg003555,[Prolog til første Concert i »Euterpe« 18.3.1865],VI,196,3390
Pag167800,Reg003555,[Prolog til første Concert i »Euterpe« 18.3.1865],VI,200,3391
Pag167820,Reg003551,[Prolog til Tableauer over Ordet Farvel hos Melchiors 16.2.1865),VI,189,3392
Pag167840,Reg003556,[Prolog ved Madam Rosa Prices Forestilling paa Hofteatret 4.6.1851],IV,25,3393
Pag167860,Reg003556,[Prolog ved Madam Rosa Prices Forestilling paa Hofteatret 4.6.1851],IV,26,3394
Pag167880,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,76,3395
Pag167900,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,77,3396
Pag167920,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,79,3397
Pag167940,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,83,3398
Pag167960,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,5,3399
Pag167980,Reg002746,Psalme (»Jeg har en Angst som aldrig før -«).,VI,89,3400
Pag168000,Reg002764,Rabbi Meyer,VI,223,3401
Pag168020,Reg002764,Rabbi Meyer,VII,327,3402
Pag168040,Reg000100,"*»Regnen rusker, Himlen er graae -« (Skyggebilleder)",I,98,3403
Pag168060,Reg002807,Riimbrev til den lille Thea Melchior (18.10.1866),VII,199,3404
Pag168080,Reg003557,[Rimbrev til J. L. Heiberg 16.2.1841],II,129,3405
Pag168100,Reg003557,[Rimbrev til J. L. Heiberg 16.2.1841],II,144,3406
Pag168120,Reg002811,Risens Datter,VI,110,3407
Pag168140,Reg002823,Rolighed,IX,340,3408
Pag168160,Reg002823,Rolighed,IX,341,3409
Pag168180,Reg002823,Rolighed,IX,342,3410
Pag168200,Reg002823,Rolighed,IX,344,3411
Pag168220,Reg002823,Rolighed,IX,345,3412
Pag168240,Reg002823,Rolighed,X,243,3413
Pag168260,Reg000101,*»Saa snart Du lukker Bogen op -« (Dedikation til Elisabeth Holstein 10.12.1865),VI,342,3414
Pag168280,Reg000102,*»Saa søndagsfestlig hele Landet staaer -« (I Fru Cornelia Schlegels Stambog 16.6.1847),III,197,3415
Pag168300,Reg002937,Sang for de danske Kunstnere. [Sunget ved Festen paa Kunstakademiet 31.3.1860]. (Ogsaa med Titel: Det Skjønne. Sang for de unge Kunstnere),VIII,435,3416
Pag168320,Reg002938,Sang i Kirken ved Herr Emil Hartmanns og Frøken Bolette Puggaards Bryllup 4.11.1864,VI,141,3417
Pag168340,Reg002938,Sang i Kirken ved Herr Emil Hartmanns og Frøken Bolette Puggaards Bryllup 4.11.1864,VI,143,3418
Pag168360,Reg002938,Sang i Kirken ved Herr Emil Hartmanns og Frøken Bolette Puggaards Bryllup 4.11.1864,VI,145,3419
Pag168380,Reg002938,Sang i Kirken ved Herr Emil Hartmanns og Frøken Bolette Puggaards Bryllup 4.11.1864,VI,148,3420
Pag168400,Reg002939,Sang i Rom til Kongens Skaal 28. Januar 1833,I,290,3421
Pag168420,Reg002939,Sang i Rom til Kongens Skaal 28. Januar 1833,I,291,3422
Pag168440,Reg002940,Sang paa Sølvbryllupsfesten den 24. October 1858. [Augusta Petzholdt og Gottlieb Collin],VIII,221,3423
Pag168460,Reg002944,Sang til de Danskes Fest i London i Anledning af Prinsesse Alexandras Formæling 1863,V,370,3424
Pag168480,Reg003558,[Sang til Edvard og Henriette Collins Sølvbryllup 10.8.1861,V,107,3425
Pag168500,Reg003559,[Sang til F. Meldahls Bryllup 9.6.1860),IV,371,3426
Pag168520,Reg002941,Sang til Frøken Pauline Brøndums og Hr. Nicolai Ørsteds Bryllup den 2den September 1863,V,413,3427
Pag168540,Reg002942,Sang til Grevinde Marie Elisabeth Moltkes Fødselsdag 1. August 1842,II,284,3428
Pag168560,Reg002942,Sang til Grevinde Marie Elisabeth Moltkes Fødselsdag 1. August 1842,II,285,3429
Pag168580,Reg003560,[Sang til Grevinde Marie Elisabeth Moltkes Fødselsdag 1. August 1850],III,416,3430
Pag168600,Reg003560,[Sang til Grevinde Marie Elisabeth Moltkes Fødselsdag 1. August 1850],III,417,3431
Pag168620,Reg003560,[Sang til Grevinde Marie Elisabeth Moltkes Fødselsdag 1. August 1850],III,418,3432
Pag168640,Reg003561,[Sang til Jonas Collins Fødselsdag 6.1.1861],IV,475,3433
Pag168660,Reg003561,[Sang til Jonas Collins Fødselsdag 6.1.1861],V,3,3434
Pag168680,Reg002943,Sang til Landsoldaten ved Festen paa Glorup den 7de Juli 1851,IV,32,3435
Pag168700,Reg003562,[Sang til Maleren A. Dauzatz' Fødselsdag 15.7.1846],III,149,3436
Pag168720,Reg003563,[Sang til Stella Boyes og Lars Sembs Bryllup 22.7.1851],IV,26,3437
Pag168740,Reg002945,"Sang ved Afsløringen af Mindestøtten paa Holsteinborg, den 18de October 1870",VIII,419,3438
Pag168760,Reg002945,"Sang ved Afsløringen af Mindestøtten paa Holsteinborg, den 18de October 1870",VIII,423,3439
Pag168780,Reg002945,"Sang ved Afsløringen af Mindestøtten paa Holsteinborg, den 18de October 1870",VIII,424,3440
Pag168800,Reg002946,"Sang ved Conferentsraad, Politichef Bræstrups Halvhundredaarige Jubilæum den 17. December 1860",IV,471,3441
Pag168820,Reg002947,"Sang ved Femogtyveaars-Festen for Borgerrepræsentant N. F. Bonnesen og Raadmand B. Petersen, den 24de Februar 1867",VII,249,3442
Pag168840,Reg002947,"Sang ved Femogtyveaars-Festen for Borgerrepræsentant N. F. Bonnesen og Raadmand B. Petersen, den 24de Februar 1867",VII,250,3443
Pag168860,Reg002947,"Sang ved Femogtyveaars-Festen for Borgerrepræsentant N. F. Bonnesen og Raadmand B. Petersen, den 24de Februar 1867",VII,251,3444
Pag168880,Reg002948,Sang ved Frøken Lucia Scavenius's og Hr. Carl Castenschiolds Bryllup paa Basnæs den 26de October 1867,VII,363,3445
Pag168900,Reg002949,Sang ved Herr Grosserer I. B. Melchiors Og Frøken Johanne Melchiors Bryllup den 3die Marts 1867,VII,252,3446
Pag168920,Reg002950,Sang ved Herr Lauritz Eckardt's og Frøken Josephine Thorherg's Bryllup den 17de Juni 1863,V,397,3447
Pag168940,Reg002951,Sang ved Hr. Pastor O. C. Kahrs's og Frøken A. de Neergaards Bryllup den 11. Juli 1862,V,169,3448
Pag168960,Reg002951,Sang ved Hr. Pastor O. C. Kahrs's og Frøken A. de Neergaards Bryllup den 11. Juli 1862,V,170,3449
Pag168980,Reg002952,"Sang ved Sølvbryllupsfesten den 10. Februar 1872 (Hofjuvelerer Anton Michelsen og Ida, f. Hansen]",IX,202,3450
Pag169000,Reg002952,"Sang ved Sølvbryllupsfesten den 10. Februar 1872 (Hofjuvelerer Anton Michelsen og Ida, f. Hansen]",IX,218,3451
Pag169020,Reg002953,"Sangen til Dukkerne, 
se: »Dandse, dandse Dukke min!«",,,3452
Pag169040,Reg000103,*»See de andre unge Ørne flyve -«,I,18,3453
Pag169060,Reg000104,*»See der et glødende Hjerte staae -« (31.8.1844),II,428,3454
Pag169080,Reg003668,»See Myrten bliver Sølv saa underfuld -« (Augustenborg 18.9.1844),II,441,3455
Pag169100,Reg000672,Den 26de Mai 1867 [Kong Christian IX.s og Dronning Louises Sølvbryllup),VII,291,3456
Pag169120,Reg000672,Den 26de Mai 1867 [Kong Christian IX.s og Dronning Louises Sølvbryllup),VII,299,3457
Pag169140,Reg000672,Den 26de Mai 1867 [Kong Christian IX.s og Dronning Louises Sølvbryllup),VII,300,3458
Pag169160,Reg000672,Den 26de Mai 1867 [Kong Christian IX.s og Dronning Louises Sølvbryllup),VII,304,3459
Pag169180,Reg000672,Den 26de Mai 1867 [Kong Christian IX.s og Dronning Louises Sølvbryllup),VII,305,3460
Pag169200,Reg003009,Siælen,I,9,3461
Pag169220,Reg003009,Siælen,I,10,3462
Pag169240,Reg003009,Siælen,I,34,3463
Pag169260,Reg003009,Siælen,I,35,3464
Pag169280,Reg003009,Siælen,I,39,3465
Pag169300,Reg003009,Siælen,I,42,3466
Pag169320,Reg003009,Siælen,I,45,3467
Pag169340,Reg003017,"Skandinavisk Sang, Paris 3.4.1843",II,341,3468
Pag169360,Reg003671,"»Skarpt som et Sværd laae Øresund -«, 
se: De tre nordiske Rigers Skaal for Adam Oehlenschläger",,,3469
Pag169380,Reg000841,"Det Skjønne, 
se: Sang for de danske Kunstnere.",,,3470
Pag169400,Reg000105,"*»Slaae ei i Vrag, / Men tag til Takke -« (l Fritze-Wanda Holsteins Navn med en Bakke til Marie Steenbuchs Fødselsdag 16.6.1874)",X,267,3471
Pag169420,Reg003041,Slutnings-Sang. Den 16. Februar 1865 (Fru Dorothea Melchiors Fødselsdag) (»»Farvel!« i Billedrække -«),VI,189,3472
Pag169440,Reg003045,"Smaavers (I. Paa Livs-Sejladsen er Gud det Fyr. - II. Til den, det rammer. - III. Norge)",IX,186,3473
Pag169460,Reg003672,»Sneestormen generer -« (Til Adolph Drewsens Fødselsdag 19.2.1867),VII,258,3474
Pag169480,Reg003049,"Snegle-Spyt (»Den vaade, sorte Snegl ved Rosen sad-«)",VI,153,3475
Pag169500,Reg003049,"Snegle-Spyt (»Den vaade, sorte Snegl ved Rosen sad-«)",VI,188,3476
Pag169520,Reg000106,"*»Snorlige Gader, Palai ved Palai -« (Skyggebilleder)",I,108,3477
Pag169540,Reg000106,"*»Snorlige Gader, Palai ved Palai -« (Skyggebilleder)",I,109,3478
Pag169560,Reg003055,Soldaten,II,353,3479
Pag169580,Reg003055,Soldaten,II,416,3480
Pag169600,Reg000107,*»Som naar en Stjerne opgaaer i vor Nat -« (I Gustave Cazalis' Stambog 11.7.1846),III,154,3481
Pag169620,Reg000013,"*Sonnet ved Fyrstinde Borgheses og hendes tre Børns Død. (Efter Fiorentini). Rom, den 1ste Januar 1841. (Oversættelse)",II,90,3482
Pag169640,Reg000013,"*Sonnet ved Fyrstinde Borgheses og hendes tre Børns Død. (Efter Fiorentini). Rom, den 1ste Januar 1841. (Oversættelse)",II,91,3483
Pag169660,Reg003080,Spillemanden,II,416,3484
Pag169680,Reg003080,Spillemanden,VIII,41,3485
Pag169700,Reg003080,Spillemanden,VIII,45,3486
Pag169720,Reg003675,»Spørg Amagermo'er«,IX,91,3487
Pag169740,Reg003675,»Spørg Amagermo'er«,IX,97,3488
Pag169760,Reg003675,»Spørg Amagermo'er«,IX,98,3489
Pag169780,Reg003675,»Spørg Amagermo'er«,IX,140,3490
Pag169800,Reg003675,»Spørg Amagermo'er«,IX,144,3491
Pag169820,Reg000108,"*»Staar jeg kun skreven i dit Bryst, Veninde -« (I Stine Pedersens Stambog 11.4.1826)",I,56,3492
Pag169840,Reg001121,En Stemning (»Jeg Guds Verden har seet -«),VII,140,3493
Pag169860,Reg001121,En Stemning (»Jeg Guds Verden har seet -«),VII,193,3494
Pag169880,Reg001121,En Stemning (»Jeg Guds Verden har seet -«),VII,197,3495
Pag169900,Reg001121,En Stemning (»Jeg Guds Verden har seet -«),VII,200,3496
Pag169920,Reg001121,En Stemning (»Jeg Guds Verden har seet -«),VII,246,3497
Pag169940,Reg001120,En Stemning (Symphoni uden Ord),VI,150,3498
Pag169960,Reg001122,En Stemning (»Tanker flyve fra Sjælen -«),X,137,3499
Pag169980,Reg000109,*»Storke Steie høit i Reden -« (Sang til Maria Moltkes Fødselsdag 23.7.1842),II,281,3500
Pag170000,Reg000109,*»Storke Steie høit i Reden -« (Sang til Maria Moltkes Fødselsdag 23.7.1842),II,282,3501
Pag170020,Reg000109,*»Storke Steie høit i Reden -« (Sang til Maria Moltkes Fødselsdag 23.7.1842),II,283,3502
Pag170040,Reg003114,Stormfloden (Den 13de November 1872),IX,357,3503
Pag170060,Reg003114,Stormfloden (Den 13de November 1872),IX,364,3504
Pag170080,Reg003121,Studenten fra Lund,IX,90,3505
Pag170100,Reg003121,Studenten fra Lund,IX,91,3506
Pag170120,Reg003121,Studenten fra Lund,IX,92,3507
Pag170140,Reg000670,Den 17de October 1849 (Sang til Josepha og Ferdinand Tuteins Sølvbryllup),III,384,3508
Pag170160,Reg000110,*»Sæt Krandsen paa og vai Du danske Flag -« (22.10.1861),V,126,3509
Pag170180,Reg003564,"[Sølvbryllupsvers ved Peter og Antoinette Wullfs Sølvbryllup 28. December 1868, fremsagt af den lille Jørgen Koch]",VIII,157,3510
Pag170200,Reg003564,"[Sølvbryllupsvers ved Peter og Antoinette Wullfs Sølvbryllup 28. December 1868, fremsagt af den lille Jørgen Koch]",VIII,161,3511
Pag170220,Reg003194,"Tegnér og Oehlenschlæger, 
se: De tre nordiske Rigers Skaal for Adam Oehlenschlæger.",,,3512
Pag170240,Reg003264,Til den lille Prinds Carl August (18.1.1846),III,47,3513
Pag170260,Reg003264,Til den lille Prinds Carl August (18.1.1846),III,48,3514
Pag170280,Reg003251,Til Dronningen (Med Dronning Louises Portræt),V,437,3515
Pag170300,Reg003251,Til Dronningen (Med Dronning Louises Portræt),VI,31,3516
Pag170320,Reg003253,Til J. P. E. Hartmann. 22. Mai 1874,X,246,3517
Pag170340,Reg003253,Til J. P. E. Hartmann. 22. Mai 1874,X,247,3518
Pag170360,Reg003253,Til J. P. E. Hartmann. 22. Mai 1874,X,248,3519
Pag170380,Reg003253,Til J. P. E. Hartmann. 22. Mai 1874,X,251,3520
Pag170400,Reg003253,Til J. P. E. Hartmann. 22. Mai 1874,X,257,3521
Pag170420,Reg003256,Til Kongen (Med Christian IX.s Portræt),V,437,3522
Pag170440,Reg003256,Til Kongen (Med Christian IX.s Portræt),VI,31,3523
Pag170460,Reg003257,"Til Kronprinds Frederik og Kronprindsesse Lovisa. (Med et Teppe, unge Damer havde broderet til dem som Gave ved deres Formæling)",VIII,229,3524
Pag170480,Reg003257,"Til Kronprinds Frederik og Kronprindsesse Lovisa. (Med et Teppe, unge Damer havde broderet til dem som Gave ved deres Formæling)",VIII,230,3525
Pag170500,Reg003258,Til Landsoldaten,IV,2,3526
Pag170520,Reg003258,Til Landsoldaten,IV,39,3527
Pag170540,Reg003258,Til Landsoldaten,IV,40,3528
Pag170560,Reg003260,Til Maleren Carl Bloch (»Det var Udstillingstiden paa Charlottenborg -«),VII,209,3529
Pag170580,Reg003266,Til min Moder,I,10,3530
Pag170600,Reg000661,De tre nordiske Rigers Skaal for Adam Oehlenschläger,III,309,3531
Pag170620,Reg000661,De tre nordiske Rigers Skaal for Adam Oehlenschläger,III,351,3532
Pag170640,Reg003314,"Tredie Gang i Italien. (»Jeg seer igjen, Vesuv, dit Kjæmpe-Fyr -«)",III,104,3533
Pag170660,Reg000669,Den 13. Marts 1868 (Sang ved Ferdinand Tuteins 80-Aars Dag),VIII,32,3534
Pag170680,Reg000669,Den 13. Marts 1868 (Sang ved Ferdinand Tuteins 80-Aars Dag),VIII,34,3535
Pag170700,Reg000669,Den 13. Marts 1868 (Sang ved Ferdinand Tuteins 80-Aars Dag),VIII,35,3536
Pag170720,Reg000669,Den 13. Marts 1868 (Sang ved Ferdinand Tuteins 80-Aars Dag),VIII,36,3537
Pag170740,Reg000014,*Trollhättan til Vandringsmanden (I Trollhätta-Bogen),III,376,3538
Pag170760,Reg003332,Trøst i Tro,VI,75,3539
Pag170780,Reg003332,Trøst i Tro,VI,76,3540
Pag170800,Reg003332,Trøst i Tro,VI,83,3541
Pag170820,Reg003333,Tunge Timer,X,463,3542
Pag170840,Reg003333,Tunge Timer,X,464,3543
Pag170860,Reg000111,*»Ude groe Smiil og Taare frem -«,VII,163,3544
Pag170880,Reg000015,"*Ung Anna. »Rolighed«, den 25. August 1873 (»En lille Fugl, den fløi saa fro -«)",X,146,3545
Pag170900,Reg000015,"*Ung Anna. »Rolighed«, den 25. August 1873 (»En lille Fugl, den fløi saa fro -«)",X,147,3546
Pag170920,Reg003384,Ung Elskov (Liden Kirsten og Prinds Buris),IX,90,3547
Pag170940,Reg003384,Ung Elskov (Liden Kirsten og Prinds Buris),IX,146,3548
Pag170960,Reg000016,*Vandrerens Sang,I,91,3549
Pag170980,Reg003406,Vandring i Skoven,VIII,366,3550
Pag171000,Reg000112,*»Ved Comersøen hvor Platanen groer -« (Dedikation til Fru Henriette Koefoed i et Eksemplar af »Hyldemoer« 2.7.1852),IV,110,3551
Pag171020,Reg003708,†Ved Efterretningen om Michael Wiehes Død.,VI,146,3552
Pag171040,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,33,3553
Pag171060,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,34,3554
Pag171080,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,35,3555
Pag171100,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,36,3556
Pag171120,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,61,3557
Pag171140,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,65,3558
Pag171160,Reg003411,"Ved Hds. Kongelige Høiheds Høisalig Landgrevinde Louise Charlottes Bisættelse i Roeskilde Domkirke, den 7. April 1864",VI,101,3559
Pag171180,Reg000113,*»Ved Natten var Stjernerne min Behag --« (Improvisation 19.5.1866),VII,110,3560
Pag171200,Reg000019,*» Ved Sestuspyramiden Hedninggraven -« (10.1.1841),II,99,3561
Pag171220,Reg003415,Ved Soldatens Hjemkomst i 1864,VI,117,3562
Pag171240,Reg003416,Ved Thorvaldsens Kiste (»Træd hen til Kisten her!«),II,393,3563
Pag171260,Reg000114,*»Ved Vintertid vi gik i Havens Gange -« (Dedikation 13.12.1845 i et Eksemplar af Eventyrene til Julius Mosen),III,23,3564
Pag171280,Reg000115,*»Velkommen du lille Rosenknop -« (Ved Poul Melchiors Fødsel),VIII,138,3565
Pag171300,Reg000115,*»Velkommen du lille Rosenknop -« (Ved Poul Melchiors Fødsel),VIII,139,3566
Pag171320,Reg000116,"*»Velkommen, velmeent sagt maa Hjertet naae -« (I Grevinde Eva Hamiltons Stambog, Hönsäter 5.8.1849)",III,375,3567
Pag171340,Reg003420,Venedig.,I,457,3568
Pag171360,Reg003420,Venedig.,IX,277,3569
Pag171380,Reg003567,[Vers i Mile Blanvaleu Album 4.9.1860],IV,434,3570
Pag171400,Reg003566,[Vers i Mathilde Ørsteds Billedbog til hendes Brodersøn Hans Christian],VIII,177,3571
Pag171420,Reg003566,[Vers i Mathilde Ørsteds Billedbog til hendes Brodersøn Hans Christian],VIII,179,3572
Pag171440,Reg003570,[Vers med en Ole Lukøie i Terracotta til H. Scharff 20.2.1871],IX,23,3573
Pag171460,Reg003571,[Vers med et Porcelænsstel til E. A. og Karen Scharlings Sølvbryllup 23.11.1864],VI,152,3574
Pag171480,Reg003533,[*Vers med Fru Henriette Scavenius' Fødselsdagsgave til Otto Scavenius' Fødselsdag 19.5.1871],IX,74,3575
Pag171500,Reg003533,[*Vers med Fru Henriette Scavenius' Fødselsdagsgave til Otto Scavenius' Fødselsdag 19.5.1871],IX,75,3576
Pag171520,Reg003568,[Vers med Kobberskillinger til Aron Henriques' Kobberbryllup 1867],VII,378,3577
Pag171540,Reg003568,[Vers med Kobberskillinger til Aron Henriques' Kobberbryllup 1867],VII,379,3578
Pag171560,Reg003569,[Vers med Skamlerne paa Bregentved 1. August 1842 (Grevindens Fødselsdag)],II,285,3579
Pag171580,Reg003572,[Vers til Alfred Crowquill 5.8.1847],III,243,3580
Pag171600,Reg003573,[Vers til Caroline von der Maases Stambog Juni 1851],IV,29,3581
Pag171620,Reg003579,"[Vers til et Rosentræ, foræret August Winding 24.3.1864 af Fru Thora Hartmann]",VI,28,3582
Pag171640,Reg003574,[Vers til Grev E. F. von Saltza 18.7.1849],III,348,3583
Pag171660,Reg003575,[Vers til J. A. Hägg 27.9.1871],IX,147,3584
